launch_time,users,converted_users,event_time,busy,available
2024-01-03 11:25:00,10,0,2024-01-03 11:25:00,139,33
2024-01-03 11:26:00,5,1,2024-01-03 11:26:00,148,25
2024-01-03 11:27:00,9,2,2024-01-03 11:27:00,146,27
2024-01-03 11:28:00,10,0,2024-01-03 11:28:00,125,48
2024-01-03 11:29:00,10,2,2024-01-03 11:29:00,108,65
2024-01-03 11:30:00,9,2,2024-01-03 11:30:00,128,45
2024-01-03 11:31:00,5,1,2024-01-03 11:31:00,120,53
2024-01-03 11:32:00,11,0,2024-01-03 11:32:00,108,66
2024-01-03 11:33:00,18,2,2024-01-03 11:33:00,123,51
2024-01-03 11:34:00,15,3,2024-01-03 11:34:00,131,43
2024-01-03 11:35:00,13,5,2024-01-03 11:35:00,126,40
2024-01-03 11:36:00,8,4,2024-01-03 11:36:00,115,47
2024-01-03 11:37:00,16,1,2024-01-03 11:37:00,110,52
2024-01-03 11:39:00,8,0,2024-01-03 11:39:00,117,45
2024-01-03 11:40:00,12,2,2024-01-03 11:40:00,118,44
2024-01-03 11:41:00,6,3,2024-01-03 11:41:00,119,53
2024-01-03 11:42:00,13,5,2024-01-03 11:42:00,138,34
2024-01-03 11:43:00,12,0,2024-01-03 11:43:00,145,27
2024-01-03 11:44:00,10,3,2024-01-03 11:44:00,137,35
2024-01-03 11:45:00,17,2,2024-01-03 11:45:00,141,31
2024-01-03 11:46:00,12,2,2024-01-03 11:46:00,137,39
2024-01-03 11:47:00,15,3,2024-01-03 11:47:00,139,37
2024-01-03 11:48:00,13,3,2024-01-03 11:48:00,133,53
2024-01-03 11:49:00,21,5,2024-01-03 11:49:00,134,52
2024-01-03 11:50:00,10,2,2024-01-03 11:50:00,135,53
2024-01-03 11:51:00,10,2,2024-01-03 11:51:00,142,45
2024-01-03 11:52:00,11,1,2024-01-03 11:52:00,143,45
2024-01-03 11:53:00,8,1,2024-01-03 11:53:00,137,55
2024-01-03 11:54:00,9,0,2024-01-03 11:54:00,119,74
2024-01-03 11:55:00,17,3,2024-01-03 11:55:00,116,77
2024-01-03 11:56:00,14,3,2024-01-03 11:56:00,98,82
2024-01-03 11:57:00,13,1,2024-01-03 11:57:00,121,62
2024-01-03 11:58:00,12,4,2024-01-03 11:58:00,120,52
2024-01-03 11:59:00,11,0,2024-01-03 11:59:00,133,45
2024-01-03 12:00:00,12,4,2024-01-03 12:00:00,125,58
2024-01-03 12:01:00,8,2,2024-01-03 12:01:00,121,65
2024-01-03 12:02:00,13,3,2024-01-03 12:02:00,141,44
2024-01-03 12:03:00,15,3,2024-01-03 12:03:00,157,30
2024-01-03 12:04:00,14,3,2024-01-03 12:04:00,137,50
2024-01-03 12:05:00,13,2,2024-01-03 12:05:00,155,31
2024-01-03 12:06:00,7,1,2024-01-03 12:06:00,142,48
2024-01-03 12:07:00,18,5,2024-01-03 12:07:00,154,36
2024-01-03 12:08:00,16,3,2024-01-03 12:08:00,159,33
2024-01-03 12:09:00,10,3,2024-01-03 12:09:00,140,52
2024-01-03 12:10:00,11,4,2024-01-03 12:10:00,145,52
2024-01-03 12:11:00,9,2,2024-01-03 12:11:00,140,63
2024-01-03 12:12:00,15,2,2024-01-03 12:12:00,158,43
2024-01-03 12:13:00,8,1,2024-01-03 12:13:00,160,43
2024-01-03 12:14:00,10,6,2024-01-03 12:14:00,160,45
2024-01-03 12:15:00,8,1,2024-01-03 12:15:00,166,37
2024-01-03 12:16:00,7,1,2024-01-03 12:16:00,159,44
2024-01-03 12:17:00,10,2,2024-01-03 12:17:00,154,48
2024-01-03 12:18:00,11,1,2024-01-03 12:18:00,150,51
2024-01-03 12:19:00,9,1,2024-01-03 12:19:00,162,39
2024-01-03 12:20:00,8,2,2024-01-03 12:20:00,143,49
2024-01-03 12:21:00,10,5,2024-01-03 12:21:00,148,44
2024-01-03 12:22:00,12,1,2024-01-03 12:22:00,138,41
2024-01-03 12:23:00,11,4,2024-01-03 12:23:00,134,45
2024-01-03 12:24:00,12,4,2024-01-03 12:24:00,124,44
2024-01-03 12:25:00,5,1,2024-01-03 12:25:00,118,37
2024-01-03 12:26:00,6,2,2024-01-03 12:26:00,116,42
2024-01-03 12:27:00,7,3,2024-01-03 12:27:00,106,50
2024-01-03 12:28:00,9,3,2024-01-03 12:28:00,101,56
2024-01-03 12:29:00,11,1,2024-01-03 12:29:00,103,51
2024-01-03 12:30:00,12,1,2024-01-03 12:30:00,100,51
2024-01-03 12:31:00,9,4,2024-01-03 12:31:00,86,51
2024-01-03 12:32:00,7,2,2024-01-03 12:32:00,83,53
2024-01-03 12:33:00,12,3,2024-01-03 12:33:00,75,65
2024-01-03 12:34:00,13,2,2024-01-03 12:34:00,82,57
2024-01-03 12:35:00,10,1,2024-01-03 12:35:00,89,50
2024-01-03 12:36:00,11,2,2024-01-03 12:36:00,103,36
2024-01-03 12:37:00,12,3,2024-01-03 12:37:00,100,39
2024-01-03 12:38:00,13,2,2024-01-03 12:38:00,90,47
2024-01-03 12:39:00,7,2,2024-01-03 12:39:00,79,69
2024-01-03 12:40:00,11,2,2024-01-03 12:40:00,83,66
2024-01-03 12:41:00,6,2,2024-01-03 12:41:00,89,57
2024-01-03 12:42:00,11,2,2024-01-03 12:42:00,86,53
2024-01-03 12:43:00,6,1,2024-01-03 12:43:00,91,46
2024-01-03 12:44:00,5,1,2024-01-03 12:44:00,91,45
2024-01-03 12:45:00,8,0,2024-01-03 12:45:00,90,44
2024-01-03 12:46:00,9,2,2024-01-03 12:46:00,82,52
2024-01-03 12:47:00,7,1,2024-01-03 12:47:00,79,55
2024-01-03 12:48:00,10,1,2024-01-03 12:48:00,81,53
2024-01-03 12:49:00,8,0,2024-01-03 12:49:00,77,55
2024-01-03 12:50:00,10,2,2024-01-03 12:50:00,73,57
2024-01-03 12:51:00,11,2,2024-01-03 12:51:00,85,45
2024-01-03 12:52:00,12,7,2024-01-03 12:52:00,93,38
2024-01-03 12:53:00,14,4,2024-01-03 12:53:00,82,43
2024-01-03 12:54:00,7,3,2024-01-03 12:54:00,66,46
2024-01-03 12:55:00,6,2,2024-01-03 12:55:00,78,31
2024-01-03 12:56:00,13,3,2024-01-03 12:56:00,81,25
2024-01-03 12:57:00,9,3,2024-01-03 12:57:00,71,34
2024-01-03 12:58:00,10,1,2024-01-03 12:58:00,67,32
2024-01-03 12:59:00,11,2,2024-01-03 12:59:00,72,29
2024-01-03 13:00:00,9,0,2024-01-03 13:00:00,72,29
2024-01-03 13:01:00,4,0,2024-01-03 13:01:00,73,28
2024-01-03 13:02:00,9,0,2024-01-03 13:02:00,71,32
2024-01-03 13:03:00,8,2,2024-01-03 13:03:00,64,32
2024-01-03 13:04:00,9,2,2024-01-03 13:04:00,54,35
2024-01-03 13:05:00,9,1,2024-01-03 13:05:00,59,29
2024-01-03 13:06:00,4,1,2024-01-03 13:06:00,54,30
2024-01-03 13:07:00,11,3,2024-01-03 13:07:00,49,35
2024-01-03 13:08:00,13,7,2024-01-03 13:08:00,49,39
2024-01-03 13:09:00,13,2,2024-01-03 13:09:00,52,36
2024-01-03 13:10:00,9,1,2024-01-03 13:10:00,53,37
2024-01-03 13:11:00,9,1,2024-01-03 13:11:00,57,36
2024-01-03 13:12:00,12,3,2024-01-03 13:12:00,57,36
2024-01-03 13:13:00,12,3,2024-01-03 13:13:00,62,31
2024-01-03 13:14:00,11,1,2024-01-03 13:14:00,60,33
2024-01-03 13:15:00,6,2,2024-01-03 13:15:00,64,29
2024-01-03 13:16:00,15,2,2024-01-03 13:16:00,64,28
2024-01-03 13:17:00,10,6,2024-01-03 13:17:00,56,33
2024-01-03 13:18:00,10,1,2024-01-03 13:18:00,60,28
2024-01-03 13:19:00,15,5,2024-01-03 13:19:00,61,30
2024-01-03 13:20:00,14,1,2024-01-03 13:20:00,59,32
2024-01-03 13:21:00,11,3,2024-01-03 13:21:00,64,28
2024-01-03 13:22:00,13,1,2024-01-03 13:22:00,53,40
2024-01-03 13:23:00,18,2,2024-01-03 13:23:00,55,41
2024-01-03 13:24:00,11,1,2024-01-03 13:24:00,48,50
2024-01-03 13:25:00,17,5,2024-01-03 13:25:00,66,40
2024-01-03 13:26:00,9,1,2024-01-03 13:26:00,71,32
2024-01-03 13:27:00,14,3,2024-01-03 13:27:00,59,44
2024-01-03 13:28:00,7,1,2024-01-03 13:28:00,62,43
2024-01-03 13:29:00,14,2,2024-01-03 13:29:00,67,35
2024-01-03 13:30:00,13,1,2024-01-03 13:30:00,70,32
2024-01-03 13:31:00,12,2,2024-01-03 13:31:00,73,29
2024-01-03 13:32:00,5,1,2024-01-03 13:32:00,73,31
2024-01-03 13:33:00,13,3,2024-01-03 13:33:00,73,30
2024-01-03 13:34:00,15,0,2024-01-03 13:34:00,73,40
2024-01-03 13:35:00,11,1,2024-01-03 13:35:00,78,35
2024-01-03 13:36:00,14,6,2024-01-03 13:36:00,73,40
2024-01-03 13:37:00,12,2,2024-01-03 13:37:00,70,42
2024-01-03 13:38:00,18,2,2024-01-03 13:38:00,66,45
2024-01-03 13:39:00,14,2,2024-01-03 13:39:00,69,43
2024-01-03 13:40:00,16,6,2024-01-03 13:40:00,84,29
2024-01-03 13:41:00,15,1,2024-01-03 13:41:00,97,13
2024-01-03 13:42:00,11,2,2024-01-03 13:42:00,92,18
2024-01-03 13:43:00,16,1,2024-01-03 13:43:00,91,18
2024-01-03 13:44:00,13,3,2024-01-03 13:44:00,89,22
2024-01-03 13:45:00,11,3,2024-01-03 13:45:00,93,18
2024-01-03 13:46:00,11,2,2024-01-03 13:46:00,75,36
2024-01-03 13:47:00,9,4,2024-01-03 13:47:00,81,30
2024-01-03 13:48:00,9,5,2024-01-03 13:48:00,80,35
2024-01-03 13:49:00,14,2,2024-01-03 13:49:00,90,25
2024-01-03 13:50:00,11,2,2024-01-03 13:50:00,87,28
2024-01-03 13:51:00,16,2,2024-01-03 13:51:00,81,34
2024-01-03 13:52:00,5,2,2024-01-03 13:52:00,87,28
2024-01-03 13:53:00,16,4,2024-01-03 13:53:00,83,32
2024-01-03 13:54:00,8,3,2024-01-03 13:54:00,85,31
2024-01-03 13:55:00,11,3,2024-01-03 13:55:00,87,29
2024-01-03 13:56:00,18,5,2024-01-03 13:56:00,90,26
2024-01-03 13:57:00,13,3,2024-01-03 13:57:00,88,28
2024-01-03 13:58:00,8,3,2024-01-03 13:58:00,90,25
2024-01-03 13:59:00,16,5,2024-01-03 13:59:00,87,28
2024-01-03 14:00:00,9,2,2024-01-03 14:00:00,98,18
2024-01-03 14:01:00,13,0,2024-01-03 14:01:00,90,30
2024-01-03 14:02:00,17,4,2024-01-03 14:02:00,84,39
2024-01-03 14:03:00,7,1,2024-01-03 14:03:00,83,41
2024-01-03 14:04:00,11,4,2024-01-03 14:04:00,94,28
2024-01-03 14:05:00,19,3,2024-01-03 14:05:00,84,30
2024-01-03 14:06:00,14,3,2024-01-03 14:06:00,84,30
2024-01-03 14:07:00,14,3,2024-01-03 14:07:00,85,29
2024-01-03 14:08:00,12,5,2024-01-03 14:08:00,80,36
2024-01-03 14:09:00,14,1,2024-01-03 14:09:00,80,36
2024-01-03 14:10:00,13,3,2024-01-03 14:10:00,80,36
2024-01-03 14:11:00,12,4,2024-01-03 14:11:00,84,28
2024-01-03 14:12:00,15,2,2024-01-03 14:12:00,86,27
2024-01-03 14:13:00,19,2,2024-01-03 14:13:00,80,32
2024-01-03 14:14:00,10,0,2024-01-03 14:14:00,84,28
2024-01-03 14:15:00,14,1,2024-01-03 14:15:00,80,33
2024-01-03 14:16:00,18,3,2024-01-03 14:16:00,80,33
2024-01-03 14:17:00,14,3,2024-01-03 14:17:00,76,37
2024-01-03 14:18:00,19,6,2024-01-03 14:18:00,73,40
2024-01-03 14:19:00,14,1,2024-01-03 14:19:00,78,37
2024-01-03 14:20:00,13,2,2024-01-03 14:20:00,76,39
2024-01-03 14:21:00,13,1,2024-01-03 14:21:00,88,30
2024-01-03 14:22:00,14,3,2024-01-03 14:22:00,95,24
2024-01-03 14:23:00,12,1,2024-01-03 14:23:00,86,34
2024-01-03 14:24:00,16,1,2024-01-03 14:24:00,90,37
2024-01-03 14:25:00,19,3,2024-01-03 14:25:00,93,35
2024-01-03 14:26:00,26,3,2024-01-03 14:26:00,91,36
2024-01-03 14:27:00,13,5,2024-01-03 14:27:00,85,42
2024-01-03 14:28:00,22,2,2024-01-03 14:28:00,85,43
2024-01-03 14:29:00,14,2,2024-01-03 14:29:00,93,34
2024-01-03 14:30:00,14,3,2024-01-03 14:30:00,96,28
2024-01-03 14:31:00,13,2,2024-01-03 14:31:00,104,19
2024-01-03 14:32:00,10,5,2024-01-03 14:32:00,92,32
2024-01-03 14:33:00,17,6,2024-01-03 14:33:00,103,27
2024-01-03 14:34:00,19,3,2024-01-03 14:34:00,98,31
2024-01-03 14:35:00,10,1,2024-01-03 14:35:00,96,33
2024-01-03 14:36:00,13,4,2024-01-03 14:36:00,87,40
2024-01-03 14:37:00,14,2,2024-01-03 14:37:00,94,32
2024-01-03 14:38:00,16,2,2024-01-03 14:38:00,99,27
2024-01-03 14:39:00,9,2,2024-01-03 14:39:00,96,33
2024-01-03 14:40:00,18,5,2024-01-03 14:40:00,95,38
2024-01-03 14:41:00,15,2,2024-01-03 14:41:00,98,34
2024-01-03 14:42:00,12,1,2024-01-03 14:42:00,96,40
2024-01-03 14:43:00,8,3,2024-01-03 14:43:00,81,55
2024-01-03 14:44:00,9,2,2024-01-03 14:44:00,77,59
2024-01-03 14:45:00,20,6,2024-01-03 14:45:00,80,55
2024-01-03 14:46:00,18,3,2024-01-03 14:46:00,80,55
2024-01-03 14:47:00,15,6,2024-01-03 14:47:00,79,56
2024-01-03 14:48:00,23,8,2024-01-03 14:48:00,80,50
2024-01-03 14:49:00,15,6,2024-01-03 14:49:00,93,37
2024-01-03 14:50:00,12,2,2024-01-03 14:50:00,91,39
2024-01-03 14:51:00,12,2,2024-01-03 14:51:00,95,35
2024-01-03 14:52:00,18,3,2024-01-03 14:52:00,85,45
2024-01-03 14:53:00,18,2,2024-01-03 14:53:00,79,50
2024-01-03 14:54:00,11,1,2024-01-03 14:54:00,75,55
2024-01-03 14:55:00,16,3,2024-01-03 14:55:00,76,58
2024-01-03 14:56:00,10,3,2024-01-03 14:56:00,78,56
2024-01-03 14:57:00,12,6,2024-01-03 14:57:00,81,51
2024-01-03 14:58:00,17,1,2024-01-03 14:58:00,83,49
2024-01-03 14:59:00,14,4,2024-01-03 14:59:00,72,60
2024-01-03 15:00:00,19,6,2024-01-03 15:00:00,71,65
2024-01-03 15:01:00,9,3,2024-01-03 15:01:00,81,55
2024-01-03 15:02:00,21,0,2024-01-03 15:02:00,90,49
2024-01-03 15:03:00,13,4,2024-01-03 15:03:00,100,40
2024-01-03 15:04:00,16,4,2024-01-03 15:04:00,103,37
2024-01-03 15:05:00,9,1,2024-01-03 15:05:00,104,37
2024-01-03 15:06:00,19,5,2024-01-03 15:06:00,104,41
2024-01-03 15:07:00,16,3,2024-01-03 15:07:00,100,53
2024-01-03 15:08:00,15,3,2024-01-03 15:08:00,96,55
2024-01-03 15:09:00,8,4,2024-01-03 15:09:00,108,44
2024-01-03 15:10:00,20,6,2024-01-03 15:10:00,115,37
2024-01-03 15:11:00,16,1,2024-01-03 15:11:00,120,33
2024-01-03 15:12:00,10,2,2024-01-03 15:12:00,125,27
2024-01-03 15:13:00,16,6,2024-01-03 15:13:00,117,35
2024-01-03 15:14:00,7,2,2024-01-03 15:14:00,116,35
2024-01-03 15:15:00,15,4,2024-01-03 15:15:00,103,46
2024-01-03 15:16:00,16,6,2024-01-03 15:16:00,99,49
2024-01-03 15:17:00,14,6,2024-01-03 15:17:00,112,33
2024-01-03 15:18:00,8,1,2024-01-03 15:18:00,114,29
2024-01-03 15:19:00,16,7,2024-01-03 15:19:00,101,42
2024-01-03 15:20:00,10,1,2024-01-03 15:20:00,110,38
2024-01-03 15:21:00,11,3,2024-01-03 15:21:00,114,29
2024-01-03 15:22:00,13,5,2024-01-03 15:22:00,107,34
2024-01-03 15:23:00,12,1,2024-01-03 15:23:00,112,30
2024-01-03 15:24:00,15,2,2024-01-03 15:24:00,92,51
2024-01-03 15:25:00,8,2,2024-01-03 15:25:00,91,54
2024-01-03 15:26:00,14,5,2024-01-03 15:26:00,100,43
2024-01-03 15:27:00,12,4,2024-01-03 15:27:00,102,41
2024-01-03 15:28:00,13,1,2024-01-03 15:28:00,103,38
2024-01-03 15:29:00,13,4,2024-01-03 15:29:00,104,35
2024-01-03 15:30:00,13,2,2024-01-03 15:30:00,87,48
2024-01-03 15:31:00,9,0,2024-01-03 15:31:00,82,48
2024-01-03 15:32:00,4,1,2024-01-03 15:32:00,89,41
2024-01-03 15:33:00,17,4,2024-01-03 15:33:00,84,47
2024-01-03 15:34:00,15,5,2024-01-03 15:34:00,89,42
2024-01-03 15:35:00,20,6,2024-01-03 15:35:00,89,42
2024-01-03 15:36:00,15,2,2024-01-03 15:36:00,85,46
2024-01-03 15:37:00,20,3,2024-01-03 15:37:00,96,32
2024-01-03 15:38:00,27,3,2024-01-03 15:38:00,84,44
2024-01-03 15:39:00,12,2,2024-01-03 15:39:00,88,39
2024-01-03 15:40:00,17,3,2024-01-03 15:40:00,85,43
2024-01-03 15:41:00,11,4,2024-01-03 15:41:00,82,46
2024-01-03 15:42:00,17,3,2024-01-03 15:42:00,88,41
2024-01-03 15:43:00,11,2,2024-01-03 15:43:00,90,39
2024-01-03 15:44:00,13,5,2024-01-03 15:44:00,83,43
2024-01-03 15:45:00,11,3,2024-01-03 15:45:00,87,48
2024-01-03 15:46:00,11,7,2024-01-03 15:46:00,97,39
2024-01-03 15:47:00,16,4,2024-01-03 15:47:00,93,42
2024-01-03 15:48:00,22,5,2024-01-03 15:48:00,101,35
2024-01-03 15:49:00,12,4,2024-01-03 15:49:00,101,38
2024-01-03 15:50:00,22,7,2024-01-03 15:50:00,96,42
2024-01-03 15:51:00,20,4,2024-01-03 15:51:00,97,40
2024-01-03 15:52:00,9,1,2024-01-03 15:52:00,109,28
2024-01-03 15:53:00,13,3,2024-01-03 15:53:00,111,26
2024-01-03 15:54:00,14,1,2024-01-03 15:54:00,88,49
2024-01-03 15:55:00,15,1,2024-01-03 15:55:00,82,55
2024-01-03 15:56:00,15,4,2024-01-03 15:56:00,93,44
2024-01-03 15:57:00,19,3,2024-01-03 15:57:00,92,46
2024-01-03 15:58:00,15,4,2024-01-03 15:58:00,84,55
2024-01-03 15:59:00,21,5,2024-01-03 15:59:00,86,52
2024-01-03 16:00:00,15,2,2024-01-03 16:00:00,82,54
2024-01-03 16:01:00,19,5,2024-01-03 16:01:00,72,60
2024-01-03 16:02:00,13,4,2024-01-03 16:02:00,75,57
2024-01-03 16:03:00,15,3,2024-01-03 16:03:00,81,50
2024-01-03 16:04:00,12,1,2024-01-03 16:04:00,81,54
2024-01-03 16:05:00,14,2,2024-01-03 16:05:00,76,60
2024-01-03 16:06:00,17,8,2024-01-03 16:06:00,86,51
2024-01-03 16:07:00,15,0,2024-01-03 16:07:00,85,52
2024-01-03 16:08:00,15,3,2024-01-03 16:08:00,91,43
2024-01-03 16:09:00,12,4,2024-01-03 16:09:00,95,39
2024-01-03 16:10:00,9,3,2024-01-03 16:10:00,90,45
2024-01-03 16:11:00,11,2,2024-01-03 16:11:00,91,43
2024-01-03 16:12:00,11,3,2024-01-03 16:12:00,86,46
2024-01-03 16:13:00,18,5,2024-01-03 16:13:00,84,48
2024-01-03 16:14:00,16,6,2024-01-03 16:14:00,89,45
2024-01-03 16:15:00,18,4,2024-01-03 16:15:00,96,38
2024-01-03 16:16:00,11,3,2024-01-03 16:16:00,96,37
2024-01-03 16:17:00,14,4,2024-01-03 16:17:00,82,47
2024-01-03 16:18:00,11,2,2024-01-03 16:18:00,82,45
2024-01-03 16:19:00,11,6,2024-01-03 16:19:00,89,38
2024-01-03 16:20:00,20,7,2024-01-03 16:20:00,85,42
2024-01-03 16:21:00,9,3,2024-01-03 16:21:00,74,53
2024-01-03 16:22:00,18,4,2024-01-03 16:22:00,78,47
2024-01-03 16:23:00,17,5,2024-01-03 16:23:00,77,52
2024-01-03 16:24:00,19,3,2024-01-03 16:24:00,77,52
2024-01-03 16:25:00,12,4,2024-01-03 16:25:00,78,47
2024-01-03 16:26:00,13,1,2024-01-03 16:26:00,76,51
2024-01-03 16:27:00,8,1,2024-01-03 16:27:00,85,44
2024-01-03 16:28:00,18,4,2024-01-03 16:28:00,96,26
2024-01-03 16:29:00,12,0,2024-01-03 16:29:00,94,30
2024-01-03 16:30:00,13,2,2024-01-03 16:30:00,92,32
2024-01-03 16:31:00,11,4,2024-01-03 16:31:00,90,33
2024-01-03 16:32:00,15,3,2024-01-03 16:32:00,63,61
2024-01-03 16:33:00,10,4,2024-01-03 16:33:00,74,50
2024-01-03 16:34:00,19,4,2024-01-03 16:34:00,80,49
2024-01-03 16:35:00,8,2,2024-01-03 16:35:00,92,37
2024-01-03 16:36:00,12,2,2024-01-03 16:36:00,84,45
2024-01-03 16:37:00,12,3,2024-01-03 16:37:00,104,31
2024-01-03 16:38:00,7,0,2024-01-03 16:38:00,109,29
2024-01-03 16:39:00,12,3,2024-01-03 16:39:00,104,33
2024-01-03 16:40:00,9,1,2024-01-03 16:40:00,87,52
2024-01-03 16:41:00,9,1,2024-01-03 16:41:00,84,54
2024-01-03 16:42:00,14,4,2024-01-03 16:42:00,98,40
2024-01-03 16:43:00,18,3,2024-01-03 16:43:00,108,30
2024-01-03 16:44:00,18,3,2024-01-03 16:44:00,109,30
2024-01-03 16:45:00,9,4,2024-01-03 16:45:00,87,51
2024-01-03 16:46:00,15,3,2024-01-03 16:46:00,96,41
2024-01-03 16:47:00,17,6,2024-01-03 16:47:00,118,20
2024-01-03 16:48:00,13,5,2024-01-03 16:48:00,114,24
2024-01-03 16:49:00,17,2,2024-01-03 16:49:00,103,36
2024-01-03 16:50:00,21,3,2024-01-03 16:50:00,92,49
2024-01-03 16:51:00,19,5,2024-01-03 16:51:00,108,40
2024-01-03 16:52:00,16,3,2024-01-03 16:52:00,113,37
2024-01-03 16:53:00,12,2,2024-01-03 16:53:00,114,37
2024-01-03 16:54:00,17,4,2024-01-03 16:54:00,113,40
2024-01-03 16:55:00,16,3,2024-01-03 16:55:00,118,38
2024-01-03 16:56:00,17,3,2024-01-03 16:56:00,100,62
2024-01-03 16:57:00,12,3,2024-01-03 16:57:00,103,59
2024-01-03 16:58:00,15,3,2024-01-03 16:58:00,110,50
2024-01-03 16:59:00,20,4,2024-01-03 16:59:00,109,52
2024-01-03 17:00:00,23,5,2024-01-03 17:00:00,104,62
2024-01-03 17:01:00,17,2,2024-01-03 17:01:00,116,46
2024-01-03 17:02:00,14,3,2024-01-03 17:02:00,114,48
2024-01-03 17:03:00,19,10,2024-01-03 17:03:00,117,45
2024-01-03 17:04:00,9,2,2024-01-03 17:04:00,127,36
2024-01-03 17:05:00,14,3,2024-01-03 17:05:00,116,47
2024-01-03 17:06:00,15,5,2024-01-03 17:06:00,122,40
2024-01-03 17:07:00,9,1,2024-01-03 17:07:00,120,41
2024-01-03 17:08:00,15,6,2024-01-03 17:08:00,124,37
2024-01-03 17:09:00,12,4,2024-01-03 17:09:00,124,37
2024-01-03 17:10:00,8,2,2024-01-03 17:10:00,122,39
2024-01-03 17:11:00,10,3,2024-01-03 17:11:00,125,35
2024-01-03 17:12:00,10,3,2024-01-03 17:12:00,97,61
2024-01-03 17:13:00,14,1,2024-01-03 17:13:00,96,62
2024-01-03 17:14:00,10,1,2024-01-03 17:14:00,100,57
2024-01-03 17:15:00,11,3,2024-01-03 17:15:00,108,50
2024-01-03 17:16:00,10,1,2024-01-03 17:16:00,109,52
2024-01-03 17:17:00,16,6,2024-01-03 17:17:00,106,54
2024-01-03 17:18:00,19,6,2024-01-03 17:18:00,116,44
2024-01-03 17:19:00,16,2,2024-01-03 17:19:00,113,45
2024-01-03 17:20:00,11,2,2024-01-03 17:20:00,107,52
2024-01-03 17:21:00,6,0,2024-01-03 17:21:00,125,32
2024-01-03 17:22:00,18,2,2024-01-03 17:22:00,96,60
2024-01-03 17:23:00,19,4,2024-01-03 17:23:00,93,61
2024-01-03 17:24:00,12,2,2024-01-03 17:24:00,97,57
2024-01-03 17:25:00,18,3,2024-01-03 17:25:00,107,46
2024-01-03 17:26:00,12,1,2024-01-03 17:26:00,113,36
2024-01-03 17:27:00,12,1,2024-01-03 17:27:00,110,39
2024-01-03 17:28:00,20,3,2024-01-03 17:28:00,127,22
2024-01-03 17:29:00,17,4,2024-01-03 17:29:00,129,23
2024-01-03 17:30:00,18,4,2024-01-03 17:30:00,125,27
2024-01-03 17:31:00,16,2,2024-01-03 17:31:00,120,31
2024-01-03 17:32:00,14,4,2024-01-03 17:32:00,120,31
2024-01-03 17:33:00,13,3,2024-01-03 17:33:00,117,32
2024-01-03 17:34:00,10,3,2024-01-03 17:34:00,107,42
2024-01-03 17:35:00,11,3,2024-01-03 17:35:00,117,32
2024-01-03 17:36:00,9,1,2024-01-03 17:36:00,125,23
2024-01-03 17:37:00,18,3,2024-01-03 17:37:00,120,29
2024-01-03 17:38:00,14,4,2024-01-03 17:38:00,116,33
2024-01-03 17:39:00,20,5,2024-01-03 17:39:00,115,34
2024-01-03 17:40:00,24,3,2024-01-03 17:40:00,122,26
2024-01-03 17:41:00,8,3,2024-01-03 17:41:00,123,25
2024-01-03 17:42:00,11,1,2024-01-03 17:42:00,101,39
2024-01-03 17:43:00,11,1,2024-01-03 17:43:00,111,21
2024-01-03 17:44:00,12,2,2024-01-03 17:44:00,108,19
2024-01-03 17:45:00,13,8,2024-01-03 17:45:00,109,18
2024-01-03 17:46:00,22,1,2024-01-03 17:46:00,107,18
2024-01-03 17:47:00,13,3,2024-01-03 17:47:00,105,20
2024-01-03 17:48:00,17,2,2024-01-03 17:48:00,106,19
2024-01-03 17:49:00,12,0,2024-01-03 17:49:00,106,19
2024-01-03 17:50:00,13,6,2024-01-03 17:50:00,95,30
2024-01-03 17:51:00,7,3,2024-01-03 17:51:00,106,19
2024-01-03 17:52:00,10,2,2024-01-03 17:52:00,103,21
2024-01-03 17:53:00,15,3,2024-01-03 17:53:00,108,15
2024-01-03 17:54:00,17,4,2024-01-03 17:54:00,104,18
2024-01-03 17:55:00,8,2,2024-01-03 17:55:00,116,7
2024-01-03 17:56:00,20,0,2024-01-03 17:56:00,107,14
2024-01-03 17:57:00,12,4,2024-01-03 17:57:00,93,19
2024-01-03 17:58:00,14,1,2024-01-03 17:58:00,92,17
2024-01-03 17:59:00,13,2,2024-01-03 17:59:00,93,16
2024-01-03 18:00:00,12,3,2024-01-03 18:00:00,94,17
2024-01-03 18:01:00,8,1,2024-01-03 18:01:00,97,14
2024-01-03 18:02:00,11,1,2024-01-03 18:02:00,98,12
2024-01-03 18:03:00,11,1,2024-01-03 18:03:00,89,20
2024-01-03 18:04:00,20,5,2024-01-03 18:04:00,81,29
2024-01-03 18:05:00,15,2,2024-01-03 18:05:00,81,31
2024-01-03 18:06:00,15,1,2024-01-03 18:06:00,86,28
2024-01-03 18:07:00,20,6,2024-01-03 18:07:00,85,29
2024-01-03 18:08:00,15,3,2024-01-03 18:08:00,92,22
2024-01-03 18:09:00,16,4,2024-01-03 18:09:00,91,24
2024-01-03 18:10:00,11,1,2024-01-03 18:10:00,93,21
2024-01-03 18:11:00,18,3,2024-01-03 18:11:00,87,23
2024-01-03 18:12:00,10,2,2024-01-03 18:12:00,87,43
2024-01-03 18:13:00,10,5,2024-01-03 18:13:00,105,25
2024-01-03 18:14:00,13,1,2024-01-03 18:14:00,104,26
2024-01-03 18:15:00,12,5,2024-01-03 18:15:00,90,39
2024-01-03 18:16:00,12,1,2024-01-03 18:16:00,100,29
